y_true,y_pred,y_diff
4.886874543831234,8.614522699861102,3.7276481560298675
1.3625490324738976,2.10846335601207,0.7459143235381724
26.71109035017986,30.461611861545645,3.750521511365786
1.814733881276463,0.8531204442219131,0.9616134370545499
2.123309347216992,8.143990981553804,6.020681634336812
21.53280153867726,16.032570185403568,5.500231353273691
1.4467375348412779,1.8291625359862542,0.38242500114497635
7.286492391823499,15.756218538369613,8.469726146546114
1.474519879659885,1.9168965095717154,0.44237662991183035
6.977184696414297,8.722366298149424,1.7451816017351272
2.669594590349818,4.396903194898792,1.7273086045489743
1.3016481176729822,6.815805267363055,5.514157149690073
1.9771869621737075,1.2921706381147837,0.6850163240589238
1.5215510726837251,1.0583038093642325,0.4632472633194926
12.692574244458322,4.593249323830194,8.099324920628128
11.191916872235021,14.122951996944352,2.9310351247093305
1.7749070044803938,1.6707203897641623,0.10418661471623158
3.7111853831377895,4.275266977349009,0.5640815942112196
4.9491773187402455,7.109553424475779,2.1603761057355335
45.055009610956816,56.64950234823674,11.594492737279921
1.741087536835633,2.2166169006346794,0.4755293637990463
2.343000519185968,3.9097010357494018,1.5667005165634338
42.633343834879064,51.53966130538176,8.9063174705027
39.083136813463526,38.465501915594594,0.6176348978689319
12.548725066953423,19.588293918337534,7.039568851384111
26.185529598503738,39.44231399016771,13.256784391663974
28.440055919221603,27.87098351018882,0.5690724090327812
1.548042891357861,0.7623403733680328,0.7857025179898282
4.4211960447207055,5.369061481489798,0.9478654367690922
1.522982114171361,1.2127143117183747,0.31026780245298635
2.5213450896368217,2.38619832249363,0.13514676714319185
8.360122585764735,8.79740588923407,0.43728330346933575
3.10241713371481,2.1735490267046176,0.9288681070101923
3.073333065418846,1.777806227674438,1.2955268377444082
1.384880338296041,2.5480255335389588,1.1631451952429177
2.8573873527172227,0.45442484001907135,2.402962512698151
1.3140907514766025,5.980902301640313,4.666811550163711
1.460427892856625,1.6820553103707758,0.22162741751415083
1.5820542952528052,7.006158861019443,5.424104565766639
6.044857747758153,7.139477810776203,1.0946200630180503
2.284158323723423,3.57385911802871,1.2897007943052872
17.687464059547167,4.3495055376163165,13.337958521930851
57.4707204758315,71.54040409185484,14.06968361602334
1.7733743226172125,2.467885936346214,0.6945116137290013
76.8783470830566,77.38760095961959,0.5092538765629939
2.118050506548655,2.2107144918426154,0.09266398529396058
1.6900031859894553,0.07416066255592478,1.6158425234335305
1.7172451537680231,0.05605755260421798,1.6611876011638051
12.847633854859497,13.071690051549105,0.22405619668960775
1.5500128258251198,5.216833213089462,3.666820387264342
10.058895301612553,7.76338643820988,2.2955088634026737
91.63141937610507,94.02944176042271,2.398022384317642
3.654054972469231,3.1509865977466105,0.5030683747226203
4.640755166569558,7.3345858622928475,2.69383069572329
3.830792287825327,2.216574849150632,1.6142174386746948
8.167035971481651,8.446692662745377,0.2796566912637264
5.287287737102743,0.22729870880052117,5.059989028302223
1.7382484503805622,7.994442724623642,6.2561942742430805
2.302724838875685,3.621399120339818,1.318674281464133
2.5052973332362702,2.269239627477078,0.23605770575919216
12.71232250744966,13.78363741157167,1.0713149041220102
3.6620958637378402,1.8268521033954777,1.8352437603423626
7.818611350362602,10.047162529767496,2.228551179404894
5.072493023477322,7.669047998882656,2.5965549754053336
11.566363381966372,0.42638279573297727,11.139980586233396
2.205363533848296,2.765104101212625,0.559740567364329
1.3045160651673642,3.436518927227646,2.132002862060282
6.72818462375585,14.849245901495202,8.12106127773935
5.611043264499428,0.9386078871238952,4.672435377375533
1.3593119002452267,2.6523467603046385,1.2930348600594117
28.022248754125346,28.64194384234938,0.6196950882240344
4.174135722736164,10.2022175343598,6.028081811623636
1.3491627902599475,1.9652397101089043,0.6160769198489568
2.406130189320609,1.411644362301426,0.994485827019183
5.001923909796045,5.232238599884681,0.23031469008863592
1.9242796531345319,1.5160022883206823,0.4082773648138496
1.6049578222196086,0.4885480536039584,1.1164097686156502
2.5373057307049,3.8631881076474226,1.3258823769425225
1.44844320228004,2.007670987744754,0.5592277854647141
1.4498279053585332,2.0454691116493566,0.5956412062908234
1.6837503063529646,1.037874949191678,0.6458753571612865
3.367825941306748,2.4911468827443373,0.8766790585624107
1.8151595837951164,2.7696836028419667,0.9545240190468502
2.849020968047955,0.19639255000890038,2.6526284180390545
2.0713958893721784,8.05389449515709,5.982498605784912
1.7569146785477,2.5286742271102827,0.7717595485625828
1.5320746492246646,2.6027061982336392,1.0706315490089746
25.021551992053933,20.943120145627798,4.078431846426135
5.187347494462093,10.106851153941191,4.919503659479098
3.3622250969230594,2.3417437825632037,1.0204813143598557
3.095208111997943,7.645246896601526,4.550038784603583
6.976869305109419,4.129155057378711,2.8477142477307087
2.198404876353063,3.331676861942405,1.1332719855893418
1.5468836132917154,1.4729794209413323,0.07390419235038315
1.316411586650995,2.470571654829281,1.1541600681782862
17.424491128361147,21.220439580263882,3.795948451902735
3.7788742334332603,5.1636578569592935,1.3847836235260331
1.3021588214971924,7.520057721172319,6.217898899675126
5.062806545173966,5.16743099934666,0.10462445417269439
395.5544110479824,266.7177832787781,128.8366277692043
4.379874228672122,5.92439101925579,1.5445167905836676
1.641009344177767,2.6864844652008446,1.0454751210230777
1.3908545473520473,1.7953977613039698,0.4045432139519225
7.3539987605343065,6.344831269134308,1.0091674913999986
1.4496626529242858,1.156261093203905,0.29340155972038073
3.332143481758928,1.9749836139621941,1.357159867796734
32.59462080815815,32.462296554280876,0.13232425387727176
3.622033719460127,10.727724666799812,7.105690947339685
1.4720663192679282,1.3334869993919427,0.13857931987598548
1.642605431489952,0.08724859538400719,1.5553568361059449
1.9129923430233766,1.3764432611180808,0.5365490819052958
4.397854678842199,4.485903716299842,0.08804903745764303
3.97836638839122,5.3061165123732685,1.3277501239820486
27.52537055001755,34.10315789037368,6.5777873403561316
1.505579214979922,2.0987566454802002,0.5931774305002782
1.3463935249931895,2.1491121057365836,0.8027185807433941
1.520483615868593,1.0931686709536463,0.4273149449149467
1.3599307593715628,1.7056313406891932,0.3457005813176304
3.3679515990534723,3.3852980543625004,0.01734645530902812
1.8104616779497158,1.6297741514434936,0.18068752650622222
1.3810434388694028,1.8284687025085355,0.4474252636391327
31.470664820877843,33.881923205478174,2.4112583846003304
1.5581276930056003,1.6330234628761198,0.07489576987051949
1.6014778792418642,2.597609072923825,0.9961311936819608
