y_true,y_pred,y_diff
-4.052636527634054,-4.05107767998324,0.0015588476508145988
-2.6168672703358418,-2.614983910188866,0.0018833601469756545
-4.962830715873167,-4.955227905172519,0.007602810700648277
-6.924768915725863,-6.935316760800017,0.010547845074153628
2.087562408317842,2.07924156692188,0.00832084139596212
-6.833057727907252,-6.839349733761461,0.00629200585420886
-2.154200693796458,-2.1712457791928284,0.017045085396370396
0.016598429631340728,0.007376315575965631,0.009222114055375097
-7.458270878440683,-7.442055420969583,0.01621545747109998
-1.2968172934910926,-1.3129679839475035,0.01615069045641082
-3.9606725198060655,-3.9513058398782483,0.009366679927817145
-7.658613765924703,-7.666139428032782,0.007525662108078812
0.08266896235741333,0.08265489924440651,1.4063113006820838e-05
-6.115986271091696,-6.106651648191485,0.009334622900211365
0.31673405218488204,0.305131781584731,0.011602270600151066
-1.122964033589366,-1.1355396242240516,0.012575590634685607
-5.024711523049138,-5.027078008928529,0.0023664858793912558
-7.109654940107384,-7.113668401736115,0.004013461628731285
1.043904540134573,1.0301881754303244,0.01371636470424864
-5.216368196580289,-5.2241010932551495,0.007732896674860434
-1.1956678192163865,-1.192254954451451,0.0034128647649356303
-4.460207954852111,-4.460487734086502,0.00027977923439159724
3.1224957930837407,3.121093890816374,0.0014019022673665837
-6.52516312553727,-6.509544708270105,0.015618417267165619
-6.996081341214621,-6.984819103841931,0.011262237372689832
-6.203898862208522,-6.208068956534403,0.004170094325880669
-7.8496140675646595,-7.8529718012336,0.0033577336689400994
-5.7285491266392095,-5.732395824417184,0.003846697777974306
0.6183530756639039,0.6103461292913099,0.008006946372593915
-0.3648081402867327,-0.37822845143862516,0.013420311151892461
-1.1642310200981998,-1.1716943643461555,0.007463344247955694
1.079513442660689,1.0732452789326228,0.006268163728066156
-9.366095857923685,-9.369455804446883,0.003359946523197266
-3.1205087419326754,-3.117929752552353,0.002578989380322305
-2.822507980778404,-2.816685316290625,0.005822664487779239
-4.800263152951588,-4.793934020141471,0.006329132810116711
-8.358539092668831,-8.365554301898097,0.007015209229265906
-5.728464181581561,-5.7195396581933835,0.008924523388177619
3.635030437327378,3.638243848014156,0.003213410686778051
-4.636359338742068,-4.62827129001768,0.008088048724387953
-6.206489060261822,-6.217527089481861,0.011038029220038936
-0.729048713389107,-0.7413050825018259,0.012256369112718879
-3.2711614073832473,-3.270677871293339,0.0004835360899084762
-3.57347877317781,-3.56059799225617,0.0128807809216398
-3.253923484675307,-3.247774103284784,0.006149381390522901
0.31454610784935544,0.30082386811244133,0.01372223973691411
-6.632469031561973,-6.642866235819556,0.010397204257582615
-4.168521241677062,-4.183211452194197,0.01469021051713515
-7.451410028387717,-7.4554780135088095,0.004067985121092299
-7.19428097338719,-7.1959306212003105,0.0016496478131200476
-4.906474256143304,-4.892510094172926,0.013964161970378086
-3.1598845763292633,-3.1752425025393656,0.015357926210102235
-4.7774516564848355,-4.778378002530938,0.000926346046102644
-7.451977648964319,-7.437690737059908,0.014286911904410893
2.6769345659860164,2.67559287846012,0.0013416875258962513
-8.581701502477205,-8.576283446632555,0.005418055844650382
-11.022407806782695,-11.022281306206274,0.0001265005764210514
-5.548482559018399,-5.551132367663805,0.0026498086454065373
-2.008527255138615,-2.013515226219181,0.004987971080566034
-3.4922923663245804,-3.487389408489812,0.004902957834768351
-7.435323125704542,-7.440254522494875,0.0049313967903330536
-1.479976117955559,-1.4824843314637741,0.0025082135082150625
-11.225001038716215,-11.227853523385054,0.002852484668839139
-0.06993863946889611,-0.08565259495851496,0.015713955489618847
-8.085547639206787,-8.08528854306699,0.0002590961397963554
-10.027649761279058,-10.025554154298693,0.002095606980365261
-6.923228654342659,-6.9303159248211355,0.0070872704784763485
-5.5772920033631905,-5.566532406411805,0.010759596951385397
-6.755884162662003,-6.738060890372569,0.01782327228943359
-8.175923283750905,-8.180175290016413,0.004252006265508257
-4.4795293025213825,-4.490413327491292,0.01088402496990959
-7.899939978829488,-7.899128734035561,0.000811244793927024
-9.394119612214599,-9.39778771758276,0.003668105368161534
-11.028910730357842,-11.032744830723967,0.0038341003661255257
-8.925942337693245,-8.93313064403851,0.007188306345264905
-0.07562733490675799,-0.07532999071051656,0.0002973441962414308
-8.253389568180836,-8.258689259539079,0.0052996913582425975
-6.787549823814386,-6.775503321590446,0.012046502223939548
-3.71256064944141,-3.7183056544416493,0.005745005000239445
-2.1173750648343854,-2.1100505556332587,0.0073245092011267054
1.027023013730063,1.0239815677896034,0.0030414459404597416
-10.853538599893085,-10.8540174424332,0.00047884254011520966
-7.60159208810189,-7.603421346552056,0.0018292584501660158
-6.191581188631526,-6.1832423070316525,0.008338881599873282
-8.401736416740894,-8.399172341940957,0.0025640747999364777
-2.463709860367377,-2.4803908857194434,0.016681025352066392
-5.205711163918117,-5.206293275313614,0.0005821113954969093
0.30216578606495614,0.3036232247752877,0.001457438710331549
-6.045061254652143,-6.028433030307625,0.016628224344518827
-8.285886308300945,-8.293430154560024,0.00754384625907889
-0.8754147556405014,-0.8783139712569934,0.002899215616491979
0.20640387259111515,0.20099822427203073,0.005405648319084411
-0.9366234813793064,-0.9407725529308326,0.004149071551526218
-5.211273047888974,-5.213400470908254,0.002127423019279817
-4.996532195663798,-5.005274787502752,0.00874259183895365
-5.892735718393553,-5.877958122906075,0.01477759548747759
-6.914957570922374,-6.91428820775266,0.0006693631697132219
-1.7680908646991764,-1.7857254983281097,0.01763463362893325
-0.05197699129292643,-0.05787816023165182,0.005901168938725387
-7.051988044046919,-7.039484205442583,0.012503838604335904
-2.186375671559917,-2.196627083525117,0.010251411965199964
0.4140182304469832,0.41234245594344104,0.0016757745035421712
